"Account Number","Suite","House Number","Street Name","Neighbourhood ID","Neighbourhood","Ward","Assessed Value","Tax Class","Garage","Assessment Class 1","Assessment Class 2","Assessment Class 3","Assessment Class % 1","Assessment Class % 2","Assessment Class % 3","Latitude","Longitude","Point Location"
"11297915",,"2615","5 AVENUE SW","6669","ALCES","Sspomitapi","161000","Residential","N","RESIDENTIAL",,,"100",,,"53.42828598211615","-113.38234657900657","POINT (-113.38234657900657 53.42828598211615)"
"11297916",,"2611","5 AVENUE SW","6669","ALCES","Sspomitapi","176500","Residential","N","RESIDENTIAL",,,"100",,,"53.42827544731232","-113.38218836431822","POINT (-113.38218836431822 53.42827544731232)"
"11297917",,"2607","5 AVENUE SW","6669","ALCES","Sspomitapi","193000","Residential","N","RESIDENTIAL",,,"100",,,"53.428282035476705","-113.38200778680843","POINT (-113.38200778680843 53.428282035476705)"
"11297918",,"2603","5 AVENUE SW","6669","ALCES","Sspomitapi","189000","Residential","N","RESIDENTIAL",,,"100",,,"53.42831357718227","-113.3818772718121","POINT (-113.3818772718121 53.42831357718227)"
"11297919",,"423","26 STREET SW","6669","ALCES","Sspomitapi","194000","Residential","N","RESIDENTIAL",,,"100",,,"53.42838996612434","-113.38177856237458","POINT (-113.38177856237458 53.42838996612434)"
"11297920",,"419","26 STREET SW","6669","ALCES","Sspomitapi","168500","Residential","N","RESIDENTIAL",,,"100",,,"53.428483980616775","-113.38175896606846","POINT (-113.38175896606846 53.428483980616775)"
"11297921",,"415","26 STREET SW","6669","ALCES","Sspomitapi","593500","Residential","Y","RESIDENTIAL",,,"100",,,"53.42858573449065","-113.38177035923499","POINT (-113.38177035923499 53.42858573449065)"
"11297922",,"413","26 STREET SW","6669","ALCES","Sspomitapi","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.4286605975347","-113.38177555848523","POINT (-113.38177555848523 53.4286605975347)"
"11297923",,"411","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42872911975473","-113.38177558708085","POINT (-113.38177558708085 53.42872911975473)"
"11297924",,"409","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.4287955726856","-113.38177560180593","POINT (-113.38177560180593 53.4287955726856)"
"11297925",,"407","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42886201294678","-113.38177564294662","POINT (-113.38177564294662 53.42886201294678)"
"11297926",,"405","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.428928514496306","-113.38177567846606","POINT (-113.38177567846606 53.428928514496306)"
"11297927",,"403","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.428994936100025","-113.38177573782596","POINT (-113.38177573782596 53.428994936100025)"
"11297928",,"317","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42906141100366","-113.38177576481505","POINT (-113.38177576481505 53.42906141100366)"
"11297929",,"315","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42912786344654","-113.38177579263927","POINT (-113.38177579263927 53.42912786344654)"
"11297930",,"313","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.429194334344075","-113.38177582745041","POINT (-113.38177582745041 53.429194334344075)"
"11297931",,"311","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.4292607876412","-113.38177584722752","POINT (-113.38177584722752 53.4292607876412)"
"11297932",,"309","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42932723113911","-113.38177588369693","POINT (-113.38177588369693 53.42932723113911)"
"11297933",,"307","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42939368406334","-113.3817759185242","POINT (-113.3817759185242 53.42939368406334)"
"11297934",,"305","26 STREET SW","6669","ALCES","Sspomitapi","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.42946013638575","-113.3817759240192","POINT (-113.3817759240192 53.42946013638575)"
"11297935",,"308","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.42947663005389","-113.3825592652281","POINT (-113.3825592652281 53.42947663005389)"
"11297936",,"310","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42942428987732","-113.38255937819531","POINT (-113.38255937819531 53.42942428987732)"
"11297937",,"312","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42936329802865","-113.38255945710267","POINT (-113.38255945710267 53.42936329802865)"
"11297938",,"314","26 STREET SW","6669","ALCES","Sspomitapi","105500","Residential","N","RESIDENTIAL",,,"100",,,"53.42931083523182","-113.38255950686914","POINT (-113.38255950686914 53.42931083523182)"
"11297939",,"316","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.429266911565854","-113.38255952567994","POINT (-113.38255952567994 53.429266911565854)"
"11297940",,"318","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42921452122563","-113.38255928379984","POINT (-113.38255928379984 53.42921452122563)"
"11297941",,"320","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42915360135983","-113.38255932573352","POINT (-113.38255932573352 53.42915360135983)"
"11297942",,"322","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.42910121120201","-113.38255939999613","POINT (-113.38255939999613 53.42910121120201)"
"11297943",,"324","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.42905736382147","-113.38255938504011","POINT (-113.38255938504011 53.42905736382147)"
"11297944",,"326","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42900498092505","-113.38255938504011","POINT (-113.38255938504011 53.42900498092505)"
"11297945",,"404","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42894399636377","-113.3825593741769","POINT (-113.3825593741769 53.42894399636377)"
"11297946",,"406","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.42889158117905","-113.38255957834939","POINT (-113.38255957834939 53.42889158117905)"
"11297947",,"408","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.428847743231856","-113.38255958662289","POINT (-113.38255958662289 53.428847743231856)"
"11297948",,"410","26 STREET SW","6669","ALCES","Sspomitapi","137000","Residential","N","RESIDENTIAL",,,"100",,,"53.42879533376974","-113.38255928914658","POINT (-113.38255928914658 53.42879533376974)"
"11297949",,"412","26 STREET SW","6669","ALCES","Sspomitapi","136500","Residential","N","RESIDENTIAL",,,"100",,,"53.42873430582502","-113.38255923898157","POINT (-113.38255923898157 53.42873430582502)"
"11297950",,"414","26 STREET SW","6669","ALCES","Sspomitapi","105000","Residential","N","RESIDENTIAL",,,"100",,,"53.4286819095294","-113.38255862590377","POINT (-113.38255862590377 53.4286819095294)"
"11297951",,"416","26 STREET SW","6669","ALCES","Sspomitapi","123500","Residential","N","RESIDENTIAL",,,"100",,,"53.428627998259714","-113.3825586174126","POINT (-113.3825586174126 53.428627998259714)"
"11297952",,"415","27 STREET SW","6669","ALCES","Sspomitapi","163000","Residential","N","RESIDENTIAL",,,"100",,,"53.42863980115874","-113.38317952577131","POINT (-113.38317952577131 53.42863980115874)"
"11297953",,"413","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.428714298592126","-113.38317952577131","POINT (-113.38317952577131 53.428714298592126)"
"11297954",,"411","27 STREET SW","6669","ALCES","Sspomitapi","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.428778014899294","-113.38318023673978","POINT (-113.38318023673978 53.428778014899294)"
"11297955",,"409","27 STREET SW","6669","ALCES","Sspomitapi","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.42884450132064","-113.38318023228402","POINT (-113.38318023228402 53.42884450132064)"
"11297956",,"407","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.42890821124284","-113.38318021339467","POINT (-113.38318021339467 53.42890821124284)"
"11297957",,"405","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.428969203583314","-113.38318020468466","POINT (-113.38318020468466 53.428969203583314)"
"11297958",,"403","27 STREET SW","6669","ALCES","Sspomitapi","146500","Residential","N","RESIDENTIAL",,,"100",,,"53.42903292942786","-113.38318011265254","POINT (-113.38318011265254 53.42903292942786)"
"11297959",,"321","27 STREET SW","6669","ALCES","Sspomitapi","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.42909939307866","-113.3831800391869","POINT (-113.3831800391869 53.42909939307866)"
"11297960",,"319","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.42916314840268","-113.38318001120025","POINT (-113.38318001120025 53.42916314840268)"
"11297961",,"317","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.42922413179385","-113.38317994760028","POINT (-113.38317994760028 53.42922413179385)"
"11297962",,"315","27 STREET SW","6669","ALCES","Sspomitapi","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.4292878582404","-113.38317988564768","POINT (-113.38317988564768 53.4292878582404)"
"11297963",,"313","27 STREET SW","6669","ALCES","Sspomitapi","165500","Residential","N","RESIDENTIAL",,,"100",,,"53.42936526043887","-113.38317981720698","POINT (-113.38317981720698 53.42936526043887)"
"11297964",,"311","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.429426809383926","-113.38317973103082","POINT (-113.38317973103082 53.429426809383926)"
"11297965",,"309","27 STREET SW","6669","ALCES","Sspomitapi","138000","Residential","N","RESIDENTIAL",,,"100",,,"53.429488008631616","-113.38317969423444","POINT (-113.38317969423444 53.429488008631616)"
"11297966",,"307","27 STREET SW","6669","ALCES","Sspomitapi","167000","Residential","N","RESIDENTIAL",,,"100",,,"53.42956342974895","-113.3831795945944","POINT (-113.3831795945944 53.42956342974895)"
"11297967",,"305","27 STREET SW","6669","ALCES","Sspomitapi","168500","Residential","N","RESIDENTIAL",,,"100",,,"53.429644172603105","-113.38317711885504","POINT (-113.38317711885504 53.429644172603105)"
"11306625",,"255","24 STREEET SW","6669","ALCES","Sspomitapi","412500","Residential","Y","RESIDENTIAL",,,"100",,,"53.42979132612941","-113.37884176993946","POINT (-113.37884176993946 53.42979132612941)"
"11306683",,"215","24 STREET SW","6669","ALCES","Sspomitapi","372500","Residential","Y","RESIDENTIAL",,,"100",,,"53.43057559715362","-113.37884200414088","POINT (-113.37884200414088 53.43057559715362)"
"1160936",,"18904","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","397500","Residential","Y","RESIDENTIAL",,,"100",,,"53.520990343667194","-113.649359739336","POINT (-113.649359739336 53.520990343667194)"
"1160944",,"18908","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","363500","Residential","Y","RESIDENTIAL",,,"100",,,"53.520986761785345","-113.64955376356238","POINT (-113.64955376356238 53.520986761785345)"
"1160969",,"18912","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","388000","Residential","Y","RESIDENTIAL",,,"100",,,"53.520982463719534","-113.64973452397899","POINT (-113.64973452397899 53.520982463719534)"
"1160977",,"18916","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","351500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52097816088751","-113.64991528439738","POINT (-113.64991528439738 53.52097816088751)"
"1160993",,"18920","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","361500","Residential","Y","RESIDENTIAL",,,"100",,,"53.520973857335065","-113.65009604326875","POINT (-113.65009604326875 53.520973857335065)"
"1161009",,"18924","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","391500","Residential","Y","RESIDENTIAL",,,"100",,,"53.520969553507086","-113.65027680357565","POINT (-113.65027680357565 53.520969553507086)"
"1161025",,"19004","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","396000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52096507867965","-113.65046509865249","POINT (-113.65046509865249 53.52096507867965)"
"1161033",,"19008","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","339500","Residential","N","RESIDENTIAL",,,"100",,,"53.52096041393763","-113.65066092232183","POINT (-113.65066092232183 53.52096041393763)"
"1161058",,"19012","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","358500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52095574887481","-113.65085674594962","POINT (-113.65085674594962 53.52095574887481)"
"1161066",,"19016","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","421500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5209511618655","-113.65104955625725","POINT (-113.65104955625725 53.5209511618655)"
"1161082",,"19020","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","389500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52094664889617","-113.65123935549687","POINT (-113.65123935549687 53.52094664889617)"
"1161090",,"19024","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","369000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52094212614866","-113.65142915993424","POINT (-113.65142915993424 53.52094212614866)"
"1161116",,"19028","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","397500","Residential","Y","RESIDENTIAL",,,"100",,,"53.520937607610286","-113.65161895083602","POINT (-113.65161895083602 53.520937607610286)"
"1161157",,"18828","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","409000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52100518063685","-113.64882288504842","POINT (-113.64882288504842 53.52100518063685)"
"1161173",,"18824","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","361000","Residential","Y","RESIDENTIAL",,,"100",,,"53.521009860763606","-113.648582920432","POINT (-113.648582920432 53.521009860763606)"
"1161181",,"18820","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","389500","Residential","Y","RESIDENTIAL",,,"100",,,"53.521015649570685","-113.64835203636841","POINT (-113.64835203636841 53.521015649570685)"
"1161207",,"18816","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","382000","Residential","Y","RESIDENTIAL",,,"100",,,"53.521021202055145","-113.64810617179381","POINT (-113.64810617179381 53.521021202055145)"
"1161215",,"18812","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","348500","Residential","N","RESIDENTIAL",,,"100",,,"53.52102681390127","-113.6478704257755","POINT (-113.6478704257755 53.52102681390127)"
"1161231",,"18808","86A AVENUE NW","4020","ALDERGROVE","Nakota Isga","416500","Residential","Y","RESIDENTIAL",,,"100",,,"53.521046278558615","-113.64758380024035","POINT (-113.64758380024035 53.521046278558615)"
"1161272",,"8627","188 STREET NW","4020","ALDERGROVE","Nakota Isga","422500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52089675159468","-113.64725060281928","POINT (-113.64725060281928 53.52089675159468)"
"1161298",,"8623","188 STREET NW","4020","ALDERGROVE","Nakota Isga","421000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52070729831986","-113.64726673332385","POINT (-113.64726673332385 53.52070729831986)"
"1161306",,"8619","188 STREET NW","4020","ALDERGROVE","Nakota Isga","404500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5205531766762","-113.64725421540476","POINT (-113.64725421540476 53.5205531766762)"
"1161322",,"8615","188 STREET NW","4020","ALDERGROVE","Nakota Isga","418000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52041951000055","-113.64721320871445","POINT (-113.64721320871445 53.52041951000055)"
"1161330",,"8611","188 STREET NW","4020","ALDERGROVE","Nakota Isga","420500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52029885046919","-113.6471407612195","POINT (-113.6471407612195 53.52029885046919)"
"1161355",,"8607","188 STREET NW","4020","ALDERGROVE","Nakota Isga","495000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52016838592135","-113.64706811776992","POINT (-113.64706811776992 53.52016838592135)"
"1161363",,"8603","188 STREET NW","4020","ALDERGROVE","Nakota Isga","450000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52003792580232","-113.64699548904791","POINT (-113.64699548904791 53.52003792580232)"
"1161371",,"8531","188 STREET NW","4020","ALDERGROVE","Nakota Isga","422500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5199074701255","-113.64692285398557","POINT (-113.64692285398557 53.5199074701255)"
"1161389",,"8527","188 STREET NW","4020","ALDERGROVE","Nakota Isga","406500","Residential","Y","RESIDENTIAL",,,"100",,,"53.519777009911714","-113.646850211829","POINT (-113.646850211829 53.519777009911714)"
"1161397",,"8523","188 STREET NW","4020","ALDERGROVE","Nakota Isga","449500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51964654468725","-113.64677758515748","POINT (-113.64677758515748 53.51964654468725)"
"1161405",,"8519","188 STREET NW","4020","ALDERGROVE","Nakota Isga","413500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51951608442549","-113.64670505083704","POINT (-113.64670505083704 53.51951608442549)"
"1161413",,"8515","188 STREET NW","4020","ALDERGROVE","Nakota Isga","426500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51938582295511","-113.64663231822377","POINT (-113.64663231822377 53.51938582295511)"
"1161421",,"8511","188 STREET NW","4020","ALDERGROVE","Nakota Isga","423500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51925516362738","-113.64655968459338","POINT (-113.64655968459338 53.51925516362738)"
"1161439",,"8507","188 STREET NW","4020","ALDERGROVE","Nakota Isga","456500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51912470320683","-113.64648704466015","POINT (-113.64648704466015 53.51912470320683)"
"1161447",,"8503","188 STREET NW","4020","ALDERGROVE","Nakota Isga","410500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51899424271326","-113.64641442104033","POINT (-113.64641442104033 53.51899424271326)"
"1161454",,"8435","188 STREET NW","4020","ALDERGROVE","Nakota Isga","440000","Residential","Y","RESIDENTIAL",,,"100",,,"53.518863781726424","-113.64634178120883","POINT (-113.64634178120883 53.518863781726424)"
"1161462",,"8431","188 STREET NW","4020","ALDERGROVE","Nakota Isga","469000","Residential","Y","RESIDENTIAL",,,"100",,,"53.518733320670975","-113.64626915697427","POINT (-113.64626915697427 53.518733320670975)"
"1161470",,"8427","188 STREET NW","4020","ALDERGROVE","Nakota Isga","410000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51860813092465","-113.6461943856534","POINT (-113.6461943856534 53.51860813092465)"
"1161488",,"8423","188 STREET NW","4020","ALDERGROVE","Nakota Isga","423500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5184802139386","-113.64612453407474","POINT (-113.64612453407474 53.5184802139386)"
"1161496",,"8419","188 STREET NW","4020","ALDERGROVE","Nakota Isga","407500","Residential","Y","RESIDENTIAL",,,"100",,,"53.518352216309154","-113.64608969003976","POINT (-113.64608969003976 53.518352216309154)"
"1161512",,"8415","188 STREET NW","4020","ALDERGROVE","Nakota Isga","393500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51822043404357","-113.64607227857874","POINT (-113.64607227857874 53.51822043404357)"
"1161520",,"8411","188 STREET NW","4020","ALDERGROVE","Nakota Isga","406500","Residential","Y","RESIDENTIAL",,,"100",,,"53.518078973183734","-113.6460631392732","POINT (-113.6460631392732 53.518078973183734)"
"1161538",,"8407","188 STREET NW","4020","ALDERGROVE","Nakota Isga","426500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51793391352427","-113.64605837717916","POINT (-113.64605837717916 53.51793391352427)"
"1161546",,"8403","188 STREET NW","4020","ALDERGROVE","Nakota Isga","428500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51779050934708","-113.64605337285624","POINT (-113.64605337285624 53.51779050934708)"
"1161553",,"8624","188 STREET NW","4020","ALDERGROVE","Nakota Isga","391000","Residential","Y","RESIDENTIAL",,,"100",,,"53.520606810243336","-113.64806532854311","POINT (-113.64806532854311 53.520606810243336)"
"1161561",,"8620","188 STREET NW","4020","ALDERGROVE","Nakota Isga","425500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52045403225739","-113.64804814113691","POINT (-113.64804814113691 53.52045403225739)"
"1161579",,"8616","188 STREET NW","4020","ALDERGROVE","Nakota Isga","444500","Residential","Y","RESIDENTIAL",,,"100",,,"53.52031020758206","-113.64801232371667","POINT (-113.64801232371667 53.52031020758206)"
"1161587",,"8612","188 STREET NW","4020","ALDERGROVE","Nakota Isga","452500","Residential","Y","RESIDENTIAL",,,"100",,,"53.520173728366785","-113.64797059560823","POINT (-113.64797059560823 53.520173728366785)"
"1161595",,"8608","188 STREET NW","4020","ALDERGROVE","Nakota Isga","421000","Residential","Y","RESIDENTIAL",,,"100",,,"53.52003218742159","-113.64792915312823","POINT (-113.64792915312823 53.52003218742159)"
"1161611",,"8604","188 STREET NW","4020","ALDERGROVE","Nakota Isga","435000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51990132408832","-113.64788771093964","POINT (-113.64788771093964 53.51990132408832)"
"1161629",,"8526","188 STREET NW","4020","ALDERGROVE","Nakota Isga","408000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51967646388554","-113.64752557646185","POINT (-113.64752557646185 53.51967646388554)"
"1161637",,"8524","188 STREET NW","4020","ALDERGROVE","Nakota Isga","469000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51963157067203","-113.64778371294665","POINT (-113.64778371294665 53.51963157067203)"
"1161645",,"8522","188 STREET NW","4020","ALDERGROVE","Nakota Isga","481500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51956087051907","-113.6479409555682","POINT (-113.6479409555682 53.51956087051907)"
"1161652",,"8520","188 STREET NW","4020","ALDERGROVE","Nakota Isga","422000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51940481824026","-113.6479853018183","POINT (-113.6479853018183 53.51940481824026)"
"1161660",,"8518","188 STREET NW","4020","ALDERGROVE","Nakota Isga","390000","Residential","Y","RESIDENTIAL",,,"100",,,"53.519236727176576","-113.6479853026539","POINT (-113.6479853026539 53.519236727176576)"
"1161678",,"8516","188 STREET NW","4020","ALDERGROVE","Nakota Isga","413000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51909491263257","-113.64796369725707","POINT (-113.64796369725707 53.51909491263257)"
"1161686",,"8514","188 STREET NW","4020","ALDERGROVE","Nakota Isga","461000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51897124130173","-113.647920832672","POINT (-113.647920832672 53.51897124130173)"
"1161694",,"8512","188 STREET NW","4020","ALDERGROVE","Nakota Isga","393500","Residential","Y","RESIDENTIAL",,,"100",,,"53.518860775795055","-113.64780166227602","POINT (-113.64780166227602 53.518860775795055)"
"1161702",,"8510","188 STREET NW","4020","ALDERGROVE","Nakota Isga","385000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51878389388425","-113.64763703700004","POINT (-113.64763703700004 53.51878389388425)"
"1161710",,"8508","188 STREET NW","4020","ALDERGROVE","Nakota Isga","450000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51868558147471","-113.64750609945725","POINT (-113.64750609945725 53.51868558147471)"
"1161728",,"8506","188 STREET NW","4020","ALDERGROVE","Nakota Isga","417000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51857807675658","-113.64734992325641","POINT (-113.64734992325641 53.51857807675658)"
"1161736",,"8504","188 STREET NW","4020","ALDERGROVE","Nakota Isga","403000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51852247072437","-113.6471476096395","POINT (-113.6471476096395 53.51852247072437)"
"1161744",,"8420","188 STREET NW","4020","ALDERGROVE","Nakota Isga","424500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51852902122273","-113.64682991461062","POINT (-113.64682991461062 53.51852902122273)"
"1161751",,"8416","188 STREET NW","4020","ALDERGROVE","Nakota Isga","371500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51824441696375","-113.64689893284108","POINT (-113.64689893284108 53.51824441696375)"
"1161769",,"8412","188 STREET NW","4020","ALDERGROVE","Nakota Isga","406000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51810525553789","-113.64689270789081","POINT (-113.64689270789081 53.51810525553789)"
"1161777",,"8408","188 STREET NW","4020","ALDERGROVE","Nakota Isga","397000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51795634406609","-113.64688795164628","POINT (-113.64688795164628 53.51795634406609)"
"1161785",,"18804","84 AVENUE NW","4020","ALDERGROVE","Nakota Isga","379000","Residential","Y","RESIDENTIAL",,,"100",,,"53.517799159590446","-113.64688375056532","POINT (-113.64688375056532 53.517799159590446)"
"1161793",,"18808","84 AVENUE NW","4020","ALDERGROVE","Nakota Isga","454500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51803148302917","-113.64731009796304","POINT (-113.64731009796304 53.51803148302917)"
"1161801",,"8403","189 STREET NW","4020","ALDERGROVE","Nakota Isga","422000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5181188416549","-113.64748716622594","POINT (-113.64748716622594 53.5181188416549)"
"1161819",,"8407","189 STREET NW","4020","ALDERGROVE","Nakota Isga","347500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5182130686543","-113.64762357859911","POINT (-113.64762357859911 53.5182130686543)"
"1161827",,"8411","189 STREET NW","4020","ALDERGROVE","Nakota Isga","349000","Residential","N","RESIDENTIAL",,,"100",,,"53.51829118207938","-113.64775758869126","POINT (-113.64775758869126 53.51829118207938)"
"1161835",,"8415","189 STREET NW","4020","ALDERGROVE","Nakota Isga","399500","Residential","Y","RESIDENTIAL",,,"100",,,"53.518378723463","-113.64787543658636","POINT (-113.64787543658636 53.518378723463)"
"1161843",,"8419","189 STREET NW","4020","ALDERGROVE","Nakota Isga","385000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51845409915869","-113.648004758453","POINT (-113.648004758453 53.51845409915869)"
"1161850",,"8423","189 STREET NW","4020","ALDERGROVE","Nakota Isga","369000","Residential","Y","RESIDENTIAL",,,"100",,,"53.518529484124954","-113.6481340898996","POINT (-113.6481340898996 53.518529484124954)"
"1161868",,"8427","189 STREET NW","4020","ALDERGROVE","Nakota Isga","367500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51859670218704","-113.64827997655675","POINT (-113.64827997655675 53.51859670218704)"
"1161876",,"8431","189 STREET NW","4020","ALDERGROVE","Nakota Isga","421000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51869033599242","-113.64838257397732","POINT (-113.64838257397732 53.51869033599242)"
"1161884",,"8503","189 STREET NW","4020","ALDERGROVE","Nakota Isga","412500","Residential","Y","RESIDENTIAL",,,"100",,,"53.51879090453893","-113.64847868588382","POINT (-113.64847868588382 53.51879090453893)"
"1161892",,"8507","189 STREET NW","4020","ALDERGROVE","Nakota Isga","364000","Residential","Y","RESIDENTIAL",,,"100",,,"53.51889311281023","-113.64855885043524","POINT (-113.64855885043524 53.51889311281023)"
"1161900",,"8511","189 STREET NW","4020","ALDERGROVE","Nakota Isga","415000","Residential","Y","RESIDENTIAL",,,"100",,,"53.519013407797644","-113.64856647259535","POINT (-113.64856647259535 53.519013407797644)"
